date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-01-25 11:00:00 EST",1706198400,101.93,102.39,N,0,0,,88,-2.7,-1,,,9700,,,8,,,-1,-1.9
"2024-01-25 10:00:00 EST",1706194800,101.88,102.34,N,0,2,,90,-3.3,-1.8,-3,,9700,,,8,,,-1.8,-2.3
"2024-01-25 09:00:00 EST",1706191200,101.84,102.3,N,0,2,,90,-3.7,-2.3,-3,,12900,,,8,,,-2.3,-2.8
"2024-01-25 08:00:00 EST",1706187600,101.76,102.22,N,0,2,,90,-4.1,-2.7,-3,,16100,,,8,,,-2.7,-3.1
"2024-01-25 07:00:00 EST",1706184000,101.72,102.18,NW,31,5,,91,-4.3,-3,-5,,19300,,,8,,,-3,-3.2
"2024-01-25 06:00:00 EST",1706180400,101.61,102.07,NNW,34,4,,91,-4.5,-3.3,-5,,19300,,,8,,,-3.2,-3.5
"2024-01-25 05:00:00 EST",1706176800,101.57,102.03,NNW,34,9,,91,-4.8,-3.6,-7,,24100,,,8,,,-3.5,-3.7
"2024-01-25 04:00:00 EST",1706173200,101.49,101.95,N,1,10,,92,-4.7,-3.6,-8,,19300,,,8,,,-3.5,-3.9
"2024-01-25 03:00:00 EST",1706169600,101.55,102.01,N,36,12,,92,-4.9,-3.8,-8,,12900,,,8,,,-3.8,-4.2
"2024-01-25 02:00:00 EST",1706166000,101.56,102.02,NNE,1,11,,92,-5.3,-4.2,-9,,16100,,,8,,,-4.1,-4.6
"2024-01-25 01:00:00 EST",1706162400,101.56,102.02,NNE,2,15,,92,-5.7,-4.6,-10,,9700,,,8,,,-4.4,-4.8
"2024-01-25 00:00:00 EST",1706158800,101.59,102.05,NNE,2,15,,92,-6,-4.9,-10,,9700,,,8,,,-4.7,-5.1
"2024-01-24 23:00:00 EST",1706155200,101.71,102.17,NNE,2,15,,91,-6,-4.8,-10,,9700,,,8,,,-4.8,-6.1
"2024-01-24 22:00:00 EST",1706151600,101.76,102.22,NNE,2,15,,91,-7.3,-6.1,-12,,9700,,,8,,,-5.9,-7.1
"2024-01-24 21:00:00 EST",1706148000,101.89,102.35,NNE,2,21,,91,-7.9,-6.7,-14,,6400,,,8,,,-6.7,-7.2
"2024-01-24 20:00:00 EST",1706144400,101.96,102.42,NNE,2,15,,91,-8.4,-7.2,-13,,4800,,,8,,,-7.2,-7.7
"2024-01-24 19:00:00 EST",1706140800,102.11,102.57,NNE,2,16,,91,-8.7,-7.5,-14,,4800,,,8,,,-7.4,-7.8
"2024-01-24 18:00:00 EST",1706137200,102.14,102.6,NNE,2,15,,91,-8.9,-7.7,-14,,4800,,,8,,,-7.6,-8.2
"2024-01-24 17:00:00 EST",1706133600,102.21,102.67,NNE,2,15,,90,-9.6,-8.2,-15,,4800,,,8,,,-8.1,-8.5
"2024-01-24 16:00:00 EST",1706130000,102.27,102.73,NNE,2,17,,87,-10.2,-8.4,-15,,9700,,,8,,,-8.2,-8.5
"2024-01-24 15:00:00 EST",1706126400,102.34,102.8,NNE,2,19,,80,-11.3,-8.5,-16,,9700,,,8,,,-8.2,-8.5
"2024-01-24 14:00:00 EST",1706122800,102.37,102.83,NNE,2,17,,74,-12.2,-8.4,-15,,24100,,,8,,,-8.3,-8.6
"2024-01-24 13:00:00 EST",1706119200,102.46,102.92,NNE,2,14,,75,-12.2,-8.5,-15,,24100,,,8,,,-8.4,-8.7
"2024-01-24 12:00:00 EST",1706115600,102.56,103.02,NNE,2,20,,76,-12.2,-8.7,-16,,24100,,,8,,,-8.7,-9.6
"2024-01-24 11:00:00 EST",1706112000,102.65,103.11,NNE,3,17,,78,-12.2,-9.1,-16,,24100,,,8,,,-9.1,-10.1
"2024-01-24 10:00:00 EST",1706108400,102.75,103.22,NNE,2,21,,81,-12.8,-10.1,-18,,19300,,,8,,,-10,-10.3
"2024-01-24 09:00:00 EST",1706104800,102.78,103.25,N,1,22,,82,-12.8,-10.3,-19,,16100,,,8,,,-9.8,-10.3
"2024-01-24 08:00:00 EST",1706101200,102.8,103.26,NNE,2,17,,81,-12.6,-9.9,-17,,24100,,,8,,,-9.8,-10
"2024-01-24 07:00:00 EST",1706097600,102.85,103.32,NNE,2,17,,81,-12.6,-10,-17,,24100,,,8,,,-10,-10.3
"2024-01-24 06:00:00 EST",1706094000,102.84,103.3,NNE,3,21,,80,-13.1,-10.3,-18,,24100,,,8,,,-10.2,-10.4
"2024-01-24 05:00:00 EST",1706090400,102.91,103.38,NNE,3,23,,80,-13.2,-10.4,-19,,24100,,,8,,,-10.4,-10.6
"2024-01-24 04:00:00 EST",1706086800,103.01,103.48,NNE,2,19,,75,-14,-10.4,-18,,24100,,,8,,,-10.1,-10.4
"2024-01-24 03:00:00 EST",1706083200,103.04,103.5,NNE,3,19,,67,-15.1,-10.1,-18,,24100,,,8,,,-9.5,-10.1
"2024-01-24 02:00:00 EST",1706079600,103.1,103.56,NE,4,21,,63,-15.3,-9.5,-17,,24100,,,8,,,-9.5,-9.7
"2024-01-24 01:00:00 EST",1706076000,103.12,103.58,NE,4,21,,59,-16.1,-9.6,-18,,24100,,,8,,,-9.4,-9.6
"2024-01-24 00:00:00 EST",1706072400,103.2,103.66,NE,5,23,,56,-16.7,-9.4,-18,,24100,,,7,,,-9,-9.4
"2024-01-23 23:00:00 EST",1706068800,103.3,103.76,NE,5,19,,55,-16.6,-9,-16,,24100,,,7,,,-8.7,-9.1
"2024-01-23 22:00:00 EST",1706065200,103.27,103.73,NE,5,25,,51,-17.2,-8.7,-17,,24100,,,6,,,-8.3,-8.7
"2024-01-23 21:00:00 EST",1706061600,103.28,103.74,NE,5,21,,46,-17.9,-8.3,-16,,24100,,,8,,,-7.8,-8.4
"2024-01-23 20:00:00 EST",1706058000,103.29,103.75,ENE,6,19,,49,-16.7,-7.8,-15,,24100,,,8,,,-7.5,-7.9
"2024-01-23 19:00:00 EST",1706054400,103.28,103.74,NE,6,18,28,49,-16.4,-7.5,-14,,24100,,,8,,,-7.1,-7.6
"2024-01-23 18:00:00 EST",1706050800,103.25,103.71,NE,6,18,,51,-15.6,-7.2,-14,,24100,,,8,,,-6.7,-7.2
"2024-01-23 17:00:00 EST",1706047200,103.19,103.65,ENE,7,19,,50,-15.4,-6.7,-14,,24100,,,8,,,-6,-6.7
"2024-01-23 16:00:00 EST",1706043600,103.11,103.57,ENE,7,22,,53,-14,-6,-13,,24100,,,7,,,-4.5,-6
"2024-01-23 15:00:00 EST",1706040000,103.05,103.51,NE,5,23,,59,-11.3,-4.5,-11,,24100,,,8,,,-3.1,-4.6
"2024-01-23 14:00:00 EST",1706036400,102.97,103.43,ENE,6,26,,58,-10.2,-3.1,-10,,24100,,,7,,,-2,-3.1
"2024-01-23 13:00:00 EST",1706032800,102.9,103.36,NE,5,21,,62,-8.2,-1.9,-8,,24100,,,7,,,-1.3,-1.9
"2024-01-23 12:00:00 EST",1706029200,102.9,103.36,NE,4,18,,66,-6.9,-1.3,-7,,24100,,,8,,,-1.2,-1.8
"2024-01-23 11:00:00 EST",1706025600,102.87,103.33,NNE,3,18,,73,-5.7,-1.4,-7,,24100,,,7,,,-0.1,-1.6
"2024-01-23 10:00:00 EST",1706022000,102.74,103.2,WNW,30,14,,76,-4,-0.3,-5,,24100,,,8,,,-0.2,-0.5
"2024-01-23 09:00:00 EST",1706018400,102.66,103.12,W,28,13,,78,-3.8,-0.5,-5,,24100,,,8,,,-0.5,-0.8
"2024-01-23 08:00:00 EST",1706014800,102.57,103.03,W,26,15,,79,-3.9,-0.7,-5,,24100,,,8,,,-0.6,-0.8
"2024-01-23 07:00:00 EST",1706011200,102.47,102.93,W,27,21,,78,-3.9,-0.6,-6,,24100,,,8,,,-0.6,-0.7
"2024-01-23 06:00:00 EST",1706007600,102.37,102.83,W,27,16,,77,-4.1,-0.6,-5,,24100,,,8,,,-0.5,-0.6
"2024-01-23 05:00:00 EST",1706004000,102.34,102.8,W,26,22,29,77,-4,-0.5,-6,,24100,,,8,,,-0.4,-0.6
"2024-01-23 04:00:00 EST",1706000400,102.24,102.69,W,26,25,,77,-4,-0.4,-6,,24100,,,8,,,-0.4,-0.6
"2024-01-23 03:00:00 EST",1705996800,102.16,102.61,W,26,21,33,76,-4.2,-0.5,-6,,24100,,,8,,,-0.4,-0.5
"2024-01-23 02:00:00 EST",1705993200,102.1,102.55,W,26,25,35,77,-4,-0.5,-7,,24100,,,8,,,-0.4,-1
"2024-01-23 01:00:00 EST",1705989600,101.99,102.44,WSW,25,28,28,83,-3.3,-0.7,-7,,24100,,,8,,,-0.7,-1
"2024-01-23 00:00:00 EST",1705986000,101.92,102.37,WSW,24,26,,86,-3.2,-1.1,-7,,19300,,,8,,,-1,-1.4
"2024-01-22 23:00:00 EST",1705982400,101.9,102.35,WSW,24,27,32,87,-3.3,-1.4,-8,,16100,,,8,,,-1.4,-1.6
"2024-01-22 22:00:00 EST",1705978800,101.88,102.33,WSW,24,26,28,86,-3.7,-1.6,-8,,12900,,,8,,,-1.6,-1.9
"2024-01-22 21:00:00 EST",1705975200,101.85,102.3,SW,23,26,,87,-3.7,-1.8,-8,,6400,,,8,,,-1.8,-2.1
"2024-01-22 20:00:00 EST",1705971600,101.86,102.32,SW,22,26,30,88,-3.8,-2.1,-9,,8100,,,8,,,-2.1,-2.5
"2024-01-22 19:00:00 EST",1705968000,101.85,102.31,SW,22,27,29,89,-4,-2.4,-9,,4800,,,8,,,-1.7,-2.5
"2024-01-22 18:00:00 EST",1705964400,101.9,102.36,SW,24,32,46,79,-5.5,-2.4,-10,,6400,,,8,,,-1.7,-2.5
"2024-01-22 17:00:00 EST",1705960800,101.86,102.32,WSW,24,27,,81,-5.4,-2.5,-9,,8100,,,8,,,-1.2,-2.6
"2024-01-22 16:00:00 EST",1705957200,101.89,102.35,SW,23,29,,65,-7,-1.2,-8,,24100,,,8,,,-1.2,-1.4
"2024-01-22 15:00:00 EST",1705953600,101.92,102.38,SW,22,29,33,68,-6.5,-1.3,-8,,48300,,,8,,,-1.1,-1.4
"2024-01-22 14:00:00 EST",1705950000,101.98,102.44,SW,23,34,46,70,-5.9,-1.1,-8,,24100,,,8,,,-0.5,-1.2
"2024-01-22 13:00:00 EST",1705946400,102.04,102.5,SW,23,41,45,69,-5.7,-0.6,-8,,48300,,,8,,,-0.6,-1.2
"2024-01-22 12:00:00 EST",1705942800,102.11,102.57,WSW,24,34,31,69,-6.2,-1.2,-8,,48300,,,8,,,-1.2,-2.2
"2024-01-22 11:00:00 EST",1705939200,102.22,102.68,SW,24,32,49,73,-6.4,-2.2,-10,,48300,,,6,,,-1.8,-2.6
"2024-01-22 10:00:00 EST",1705935600,102.27,102.73,WSW,24,34,45,73,-6.8,-2.5,-10,,48300,,,8,,,-2.5,-3.6
"2024-01-22 09:00:00 EST",1705932000,102.25,102.71,SW,23,37,49,72,-7.8,-3.6,-12,,48300,,,6,,,-3.5,-4.4
"2024-01-22 08:00:00 EST",1705928400,102.29,102.75,WSW,24,34,34,71,-8.7,-4.1,-12,,48300,,,8,,,-4.1,-5
"2024-01-22 07:00:00 EST",1705924800,102.32,102.78,SW,24,27,,71,-9.5,-5,-13,,48300,,,7,,,-5,-5.6
"2024-01-22 06:00:00 EST",1705921200,102.37,102.83,WSW,24,28,43,72,-9.9,-5.5,-13,,24100,,,8,,,-5.2,-5.7
"2024-01-22 05:00:00 EST",1705917600,102.38,102.84,SW,22,26,35,72,-9.7,-5.5,-13,,24100,,,8,,,-5.5,-8.9
"2024-01-22 04:00:00 EST",1705914000,102.45,102.91,S,17,7,,72,-12.9,-8.7,-13,,24100,,,8,,,-6.6,-8.7
"2024-01-22 03:00:00 EST",1705910400,102.48,102.94,SSW,20,12,,73,-11.8,-7.8,-13,,24100,,,8,,,-7.8,-12
"2024-01-22 02:00:00 EST",1705906800,102.55,103.02,WSW,26,6,,75,-15.6,-12,-16,,24100,,,6,,,-10.7,-12.5
"2024-01-22 01:00:00 EST",1705903200,102.58,103.05,SW,22,7,,69,-15.2,-10.6,-15,,24100,,,7,,,-10.6,-12.2
"2024-01-22 00:00:00 EST",1705899600,102.62,103.09,WSW,24,11,,71,-16.5,-12.2,-18,,24100,,,8,,,-12,-12.7
"2024-01-21 23:00:00 EST",1705896000,102.63,103.1,WSW,25,8,,70,-17,-12.7,-18,,24100,,,2,,,-12.5,-13.3
"2024-01-21 22:00:00 EST",1705892400,102.63,103.1,WSW,25,13,,67,-17.7,-12.7,-20,,24100,,,0,,,-12.6,-13.4
"2024-01-21 21:00:00 EST",1705888800,102.65,103.12,SW,23,10,,63,-18.4,-12.8,-19,,24100,,,3,,,-12,-12.8
"2024-01-21 20:00:00 EST",1705885200,102.66,103.13,W,26,18,,62,-18,-12.2,-20,,24100,,,0,,,-11.9,-12.6
"2024-01-21 19:00:00 EST",1705881600,102.63,103.1,WSW,24,19,,64,-18.1,-12.7,-21,,24100,,,0,,,-12.3,-12.8
"2024-01-21 18:00:00 EST",1705878000,102.59,103.06,WSW,24,19,,64,-18,-12.5,-21,,24100,,,1,,,-12.2,-12.7
"2024-01-21 17:00:00 EST",1705874400,102.56,103.03,WSW,25,26,28,63,-18.1,-12.3,-22,,48300,,,2,,,-11.8,-12.4
"2024-01-21 16:00:00 EST",1705870800,102.47,102.94,WSW,24,25,,62,-17.7,-11.8,-21,,48300,,,2,,,-11.6,-11.8
"2024-01-21 15:00:00 EST",1705867200,102.44,102.91,WSW,25,30,39,64,-17.3,-11.8,-22,,48300,,,2,,,-11.7,-12.1
"2024-01-21 14:00:00 EST",1705863600,102.37,102.84,WSW,24,30,35,66,-17.3,-12.1,-22,,24100,,,1,,,-12.1,-12.7
"2024-01-21 13:00:00 EST",1705860000,102.37,102.84,WSW,26,28,29,70,-16.9,-12.6,-23,,24100,,,7,,,-12.6,-13.2
